date,open,high,low,close,volume
1967-11-06,4.1857,4.1929,4.0955,4.1929,475200
1967-11-08,4.1986,4.2419,4.1624,4.1661,627200
1967-11-09,4.1623,4.1912,4.1515,4.184,411200
1967-11-10,4.2089,4.2395,4.2089,4.2377,227200
1967-11-13,4.2429,4.2755,4.2357,4.2646,304000
1967-11-14,4.2594,4.2666,4.2089,4.2377,507200
1967-11-15,4.2426,4.3005,4.2065,4.3005,651200
1967-11-16,4.2996,4.4224,4.2996,4.408,723200
1967-11-17,4.4166,4.4853,4.4166,4.4528,544000
1967-11-20,4.414,4.414,4.3363,4.3363,872000
1967-11-21,4.3643,4.4689,4.3643,4.4617,608000
1967-11-22,4.4656,4.4692,4.4114,4.4259,459200
1967-11-24,4.424,4.4421,4.3843,4.4348,483200
1967-11-27,4.4311,4.46,4.4203,4.4528,419200
1967-11-28,4.4565,4.4637,4.4348,4.4348,315200
1967-11-29,4.4348,4.4529,4.4204,4.4348,363200
1967-11-30,4.4314,4.444,4.4061,4.4169,259200
1967-12-01,4.4238,4.4528,4.4094,4.4528,291200
1967-12-04,4.4791,4.5513,4.4791,4.5513,544000
1967-12-05,4.5496,4.5748,4.5062,4.5424,483200
1967-12-06,4.5421,4.571,4.5421,4.5692,283200
1967-12-07,4.6013,4.6447,4.6013,4.623,424000
1967-12-08,4.6246,4.6751,4.6246,4.6499,379200
1967-12-11,4.6516,4.6696,4.6336,4.6588,312000
1967-12-12,4.6645,4.6753,4.6247,4.6319,184000
1967-12-13,4.6318,4.6571,4.6246,4.6499,195200
1967-12-14,4.6479,4.6767,4.6479,4.6767,280000
1967-12-15,4.6683,4.6683,4.596,4.6051,283200
1967-12-18,4.5664,4.5664,4.4545,4.4617,400000
1967-12-19,4.4653,4.5015,4.4364,4.4617,592000
1967-12-20,4.4757,4.5227,4.4757,4.5155,419200
1967-12-21,4.5174,4.5174,4.4813,4.4976,264000
1967-12-22,4.4872,4.4872,4.4259,4.4259,243200
1967-12-26,4.4311,4.4708,4.4311,4.4528,152000
1967-12-27,4.4577,4.5263,4.4577,4.5155,200000
1967-12-28,4.5101,4.5228,4.474,4.5065,296000
1967-12-29,4.5064,4.5298,4.5028,4.5244,275200
1968-01-02,4.5233,4.5251,4.4259,4.4259,216000
1968-01-03,4.4262,4.4443,4.3324,4.3721,611200
1968-01-04,4.3496,4.3496,4.2557,4.2557,723200
1968-01-05,4.2645,4.3295,4.2645,4.2825,792000
1968-01-08,4.2931,4.322,4.2931,4.3184,408000
1968-01-09,4.313,4.3508,4.313,4.3184,560000
1968-01-10,4.3289,4.3668,4.3289,4.3632,360000
1968-01-11,4.3755,4.4351,4.3755,4.399,395200
1968-01-12,4.4238,4.4853,4.4238,4.4528,520000
1968-01-15,4.4615,4.5192,4.4615,4.4976,483200
1968-01-16,4.5034,4.516,4.4528,4.4528,240000
1968-01-17,4.4528,4.4564,4.4022,4.4528,488000
1968-01-18,4.4705,4.5067,4.4705,4.4886,384000
1968-01-19,4.4922,4.5103,4.4597,4.4886,291200
1968-01-22,4.4677,4.4677,4.3739,4.3811,344000
1968-01-23,4.382,4.5192,4.3676,4.4976,603200
1968-01-24,4.4998,4.5035,4.4348,4.4348,664000
1968-01-25,4.4311,4.4636,4.3553,4.4528,723200
1968-01-26,4.4671,4.4869,4.4671,4.4707,360000
1968-01-29,4.4637,4.4745,4.4312,4.4348,320000
1968-01-30,4.4207,4.4207,4.3737,4.399,419200
1968-01-31,4.3745,4.3745,4.2698,4.2915,472000
1968-02-01,4.2912,4.3291,4.2876,4.3273,784000
1968-02-02,4.3257,4.3437,4.2806,4.3005,563200
1968-02-05,4.306,4.306,4.2661,4.2915,403200
1968-02-06,4.2793,4.2793,4.2431,4.2467,456000
1968-02-07,4.2625,4.2915,4.2625,4.2915,427200
1968-02-08,4.2835,4.2835,4.1929,4.1929,723200
1968-02-09,4.1628,4.1628,4.1121,4.1302,1211200
1968-02-13,4.1302,4.1736,4.123,4.1302,635200
1968-02-14,4.1436,4.245,4.1436,4.2377,1027200
1968-02-15,4.2377,4.2847,4.2377,4.2377,664000
1968-02-16,4.1895,4.1895,4.1425,4.175,640000
1968-02-19,4.1789,4.2585,4.1789,4.2377,307200
1968-02-20,4.2442,4.3094,4.2442,4.3094,355200
1968-02-21,4.3146,4.3435,4.3146,4.3363,544000
1968-02-23,4.3188,4.3188,4.2483,4.2646,427200
1968-02-26,4.272,4.2774,4.2466,4.2557,288000
1968-02-27,4.2534,4.3005,4.2389,4.3005,243200
1968-02-28,4.3025,4.3207,4.2518,4.2736,523200
1968-02-29,4.2454,4.2454,4.1874,4.2019,387200
1968-03-01,4.1967,4.1967,4.1714,4.175,360000
1968-03-04,4.1526,4.1526,4.053,4.0675,1027200
1968-03-05,4.0652,4.1339,4.058,4.1213,872000
1968-03-06,4.1271,4.2738,4.0999,4.2557,1144000
1968-03-07,4.2558,4.274,4.2088,4.2377,475200
1968-03-08,4.211,4.211,4.1676,4.1929,331200
1968-03-11,4.201,4.2969,4.201,4.2915,592000
1968-03-12,4.2913,4.3203,4.2407,4.3094,587200
1968-03-13,4.3025,4.3025,4.2663,4.2736,264000
1968-03-14,4.2431,4.2431,4.1481,4.1481,643200
1968-03-15,4.1515,4.2926,4.1515,4.2646,883200
1968-03-18,4.2736,4.3333,4.2736,4.2736,664000
1968-03-19,4.2778,4.2869,4.2109,4.2109,424000
1968-03-20,4.2268,4.263,4.2268,4.2467,307200
1968-03-21,4.2508,4.2635,4.2019,4.2019,347200
1968-03-22,4.1979,4.3065,4.1925,4.2377,784000
1968-03-25,4.2412,4.2665,4.2303,4.2557,211200
1968-03-26,4.2715,4.3149,4.2715,4.3005,291200
1968-03-27,4.3056,4.34,4.3056,4.3273,379200
1968-03-28,4.3272,4.3742,4.3272,4.3452,523200
1968-03-29,4.3606,4.4385,4.3606,4.4348,795200
1968-04-01,4.5294,4.5765,4.5294,4.5692,880000
1968-04-02,4.5672,4.6142,4.5237,4.5961,1075200
1968-04-03,4.594,4.6881,4.5832,4.623,1307200
1968-04-04,4.6213,4.6213,4.5471,4.614,867200
1968-04-05,4.6146,4.6218,4.5458,4.5603,672000
1968-04-08,4.5738,4.6571,4.5738,4.6499,560000
1968-04-10,4.6481,4.6916,4.6409,4.6409,768000
1968-04-11,4.6368,4.6983,4.6223,4.6947,691200
1968-04-15,4.7001,4.7064,4.6747,4.6947,299200
1968-04-16,4.6823,4.6823,4.6461,4.6678,323200
1968-04-17,4.6607,4.6607,4.6426,4.6499,179200
1968-04-18,4.6537,4.6609,4.6283,4.6319,272000
1968-04-19,4.6304,4.6358,4.6051,4.6051,264000
1968-04-22,4.6087,4.6268,4.5833,4.6051,315200
1968-04-23,4.7395,4.7395,4.6309,4.7395,576000
1968-04-24,4.736,4.7938,4.7143,4.7215,587200
1968-04-25,4.7267,4.7737,4.7195,4.7484,403200
1968-04-26,4.7446,4.788,4.7374,4.7663,243200
1968-04-29,4.7693,4.8416,4.7693,4.838,360000
1968-04-30,4.8465,4.9007,4.8465,4.9007,464000
1968-05-01,4.9128,4.9671,4.9128,4.9634,531200
1968-05-02,5.0134,5.0749,5.0134,5.0351,616000
1968-05-03,5.0483,5.0701,4.9831,4.9903,576000
1968-05-06,4.9869,5.005,4.9289,4.9724,587200
1968-05-07,4.9775,5.0102,4.9722,4.9903,392000
1968-05-08,4.9869,4.9869,4.9669,4.9814,291200
1968-05-09,4.9781,4.9854,4.9346,4.9455,291200
1968-05-10,4.944,4.9694,4.9006,4.9097,376000
1968-05-13,4.9067,4.9067,4.8487,4.8559,392000
1968-05-14,4.8576,4.883,4.8286,4.8649,203200
1968-05-15,4.8578,4.8578,4.8252,4.847,387200
1968-05-16,4.8493,4.8565,4.8022,4.8022,296000
1968-05-17,4.7597,4.7597,4.6763,4.7126,763200
1968-05-20,4.7145,4.7398,4.6963,4.7126,387200
1968-05-21,4.7099,4.7843,4.699,4.7843,464000
1968-05-22,4.7898,4.8551,4.7753,4.7753,651200
1968-05-23,4.7559,4.7559,4.716,4.7305,499200
1968-05-24,4.7753,4.7753,4.7246,4.7753,456000
1968-05-27,4.7838,4.8382,4.7838,4.8201,880000
1968-05-28,4.8214,4.8649,4.8105,4.8649,913600
1968-05-29,4.8902,5.0172,4.8902,5.0172,856000
1968-05-31,5.0624,5.1785,5.0624,5.1785,929600
1968-06-03,5.3513,5.4383,5.3513,5.4383,1096000
1968-06-04,5.4337,5.4337,5.3323,5.3576,985600
1968-06-05,5.3638,5.3747,5.2659,5.2949,601600
1968-06-06,5.3107,5.3615,5.3107,5.3397,643200
1968-06-07,5.3376,5.3739,5.3231,5.3666,476800
1968-06-10,5.3647,5.3901,5.2849,5.3756,468800
1968-06-11,5.3775,5.392,5.3521,5.3666,388800
1968-06-13,5.3683,5.3937,5.2051,5.2233,676800
1968-06-14,5.2077,5.2077,5.1061,5.1605,908800
1968-06-17,5.193,5.193,5.0044,5.0262,592000
1968-06-18,5.0225,5.0733,5.0044,5.0262,683200
1968-06-20,5.0949,5.1964,5.0949,5.1964,859200
1968-06-21,5.2,5.2181,5.1601,5.1964,537600
1968-06-24,5.1945,5.1945,5.0494,5.053,371200
1968-06-25,5.0628,5.1789,5.0628,5.1426,516800
1968-06-27,5.1617,5.2233,5.1617,5.2233,537600
1968-06-28,5.2207,5.2207,5.101,5.1337,297600
1968-07-01,5.1305,5.1631,5.0507,5.0978,360000
1968-07-02,5.0995,5.1068,5.0488,5.1068,539200
1968-07-03,5.1005,5.1874,5.086,5.1874,544000
1968-07-08,5.2369,5.2949,5.2369,5.2949,675200
1968-07-09,5.2934,5.2934,5.2463,5.2681,292800
1968-07-11,5.2526,5.2526,5.1295,5.1874,673600
1968-07-12,5.1897,5.2006,5.1028,5.1426,428800
1968-07-15,5.1494,5.2292,5.1494,5.1785,372800
1968-07-16,5.1733,5.1733,5.108,5.1516,395200
1968-07-18,5.1439,5.1874,5.1077,5.1874,425600
1968-07-19,5.1152,5.1152,4.9993,4.9993,873600
1968-07-22,5.007,5.0324,4.9054,4.9634,699200
1968-07-23,4.956,4.985,4.9125,4.9814,536000
1968-07-25,4.9845,5.0171,4.8431,4.8649,616000
1968-07-26,4.8618,4.8836,4.8111,4.8111,635200
1968-07-29,4.8184,4.8184,4.7313,4.8111,865600
1968-07-30,4.8046,4.935,4.8046,4.9097,451200
1968-08-01,4.9135,4.9896,4.8736,4.9007,748800
1968-08-02,4.8901,4.8901,4.7956,4.8828,568000
1968-08-05,4.8811,4.8884,4.8521,4.8738,436800
1968-08-06,4.8734,4.9097,4.8697,4.9097,419200
1968-08-08,4.9119,4.9555,4.8683,4.8828,624000
1968-08-09,4.8721,4.8721,4.8141,4.8649,388800
1968-08-12,4.8678,4.9295,4.8678,4.9186,497600
1968-08-13,4.9249,4.9939,4.9249,4.9903,448000
1968-08-15,4.9894,5.0112,4.9131,4.9276,484800
1968-08-16,4.9237,4.96,4.8874,4.9455,348800
1968-08-19,4.9502,5.0082,4.9502,5.0082,291200
1968-08-20,5.0119,5.0119,4.9574,5.0082,243200
1968-08-22,5.0048,5.0339,4.9249,4.9903,323200
1968-08-23,4.995,4.9967,4.8787,4.9186,272000
1968-08-26,4.9148,4.9438,4.9148,4.9366,320000
1968-08-27,4.9387,4.946,4.8734,4.9097,243200
1968-08-29,4.9097,4.9169,4.8225,4.9097,392000
1968-08-30,4.9012,4.9012,4.8431,4.8649,315200
1968-09-03,4.87,4.8918,4.8263,4.8918,216000
