2017-05-16,151.66,153.99,151.66,153.68,5513690
2017-05-17,153.3,154.14,150.89,150.93,5191494
2017-05-18,150.86,151.33,150.11,150.78,3274371
2017-05-19,151.01,152.46,150.89,151.98,5643264
2017-05-22,152.1,152.84,151.5992,152.64,3302139
2017-05-23,152.57,153.68,151.92,152.03,2564503
2017-05-24,152.21,152.76,151.23,152.51,3732399
2017-05-25,153.25,153.73,152.9459,153.2,2582714
2017-05-26,152.85,153,152.06,152.49,2443507
2017-05-30,151.95,152.67,151.59,151.73,3666032
2017-05-31,152.03,152.8,151.65,152.63,3543404
2017-06-01,152.8,152.87,151.63,152.67,2918122
2017-06-02,153.07,153.2,151.8,152.05,3585701
2017-06-05,151.82,152.93,151.6826,152.41,3975268
2017-06-06,152,152.89,152,152.37,3797173
2017-06-07,153.05,154.2,150.8,150.98,4862943
2017-06-08,151,152.82,150.92,152.1,3708962
2017-06-09,152,154.265,151.88,154.1,4361460
2017-06-12,154.19,157.2,154.02,155.18,6470545
2017-06-13,155.44,155.48,154.15,154.25,3523529
2017-06-14,153.97,154.9399,152.94,153.81,3049524
2017-06-15,153.29,154.69,153.29,154.22,4654297
2017-06-16,154.23,155.42,152.9676,155.38,6741963
2017-06-19,155.51,155.86,154.54,154.84,4629492
2017-06-20,154.48,155.389,154.25,154.95,4481843
2017-06-21,155.79,155.79,153.39,153.79,3959668
2017-06-22,154.55,154.99,153.69,154.4,2376819
2017-06-23,154.34,154.68,153.8,154.11,3282205
2017-06-26,154.71,155.75,154.63,155.23,2129945
2017-06-27,155,155.34,154.5,154.75,2385619
2017-06-28,155.15,155.55,154.78,155.32,2203062
2017-06-29,155.35,155.74,153.62,154.13,3245649
2017-06-30,154.28,154.5,153.14,153.83,3571536
2017-07-03,153.58,156.025,153.52,155.58,2822499
2017-07-05,155.77,155.89,153.63,153.67,3558639
2017-07-06,153.36,153.83,152.23,152.36,2735717
2017-07-07,152.62,153.49,152.14,152.94,2460060
2017-07-10,152.91,153.89,152.63,153.42,2804780
2017-07-11,153.26,153.65,152.05,153.19,3431418
2017-07-12,153.48,154.24,153.05,153.7,3090315
2017-07-13,153.7,154.19,153.19,153.63,2474847
2017-07-14,154.01,154.615,153.4,154.24,3256198
